uid,dialogue_id,utt_idx,target_utterance,gold_intent,gold_bitmask,pred_intents,pred_bitmask,raw_response
542-4_utt2_intention,542-4,2,agent_1: That should work.  I will conserve with my water and I should be fine.  So we have a deal?  ,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
543-0_utt1_intention,543-0,1,"agent_2: Hello, I'd like to get all of the water, an extra firewood and 2 of the food",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
543-0_utt2_intention,543-0,2,"agent_1: Hi there.  That hardly leaves me with anything and doesn't really work for me.  I was hoping to make a campsite feast and get the extra food.  If we can do that, I'd be happy to give you all the water and that extra firewood.","Callout-Fairness,Describe-Need,Promote-Coordination","[0, 1, 1, 0, 0, 0, 1, 0, 0]","['Callout-Fairness', 'Describe-Need', 'Promote-Coordination']","[0, 1, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Promote-Coordination""]}"
543-1_utt1_intention,543-1,1,"agent_2: I am a big guy, so I will need some more food, how about you give me an extra food while you hold on to two",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
543-1_utt2_intention,543-1,2,"agent_1: I can't give you all the water if you take one of the food, I'm very sorry.  I could take 2 of the food and 2 of the water if we do it that way.  I really need cooking supplies if I want this trip to be productive for me - it's why I was coming.","Callout-Fairness,Describe-Need","[0, 1, 1, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need']","[0, 1, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need""]}"
543-2_utt1_intention,543-2,1,"agent_2: That wouldn't work for me, I will be going hiking during camping, so I need all of the water I can get",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
543-2_utt2_intention,543-2,2,"agent_1: Well then maybe we can just do a trade, the water to you and the food to me.  And if I got two of the firewood, I'd have plenty of time to just boil and purify some riverwater instead","No-Need,Promote-Coordination","[0, 0, 0, 0, 0, 1, 1, 0, 0]","['Promote-Coordination', 'Describe-Need']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Describe-Need""]}"
543-3_utt1_intention,543-3,1,agent_2: That does not seem entirely fare but I need more water so I will take this deal,Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need']","[0, 1, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need""]}"
543-3_utt2_intention,543-3,2,"agent_1: It's honestly not that fair to me either, but sometimes we just end up with slightly conflicting priorities in life.  🙂  I think making the best of the situation is the way forward.",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
543-4_utt1_intention,543-4,1,"agent_2: Yeah, That's true,🙂, so do we have a deal?",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
543-4_utt2_intention,543-4,2,"agent_1: Yup, the food to me, the water to you, and 2 of the firewood to me, 1 to you is as I understand it!",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
543-5_utt1_intention,543-5,1,"agent_2: That's correct, a deal it is then",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
544-0_utt1_intention,544-0,1,agent_1: Hi how are you hope all is well and are you getting ready for your trip?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
544-0_utt2_intention,544-0,2,agent_2: Yes same to you. I am very excited to be going on this trip cannot wait to start hiking. Do you have any plans for yours?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
544-1_utt1_intention,544-1,1,agent_1: Yes we (my boyfriend daughter and I) want to go to the mountain top its not going to be easy with this weather but we will make it how about YOu?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
544-1_utt2_intention,544-1,2,agent_2: We want to hike along the trails near the river! We will need lots of food to keep us going ,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
544-2_utt1_intention,544-2,1,"agent_1: I understand that atleast you are going to be close to water, that will be our most important thing since we will be thirsty and you know kids and trying to tell them to ration the water...LOL","Show-Empathy,Undermine-Requirements","[0, 0, 0, 0, 0, 0, 0, 1, 1]","['Show-Empathy', 'Describe-Need']","[0, 0, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Show-Empathy"",""Describe-Need""]}"
544-2_utt2_intention,544-2,2,agent_2: for sure thats not going to work to well ,Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",['Undermine-Requirements'],"[0, 0, 0, 0, 0, 0, 0, 0, 1]","{""intents"":[""Undermine-Requirements""]}"
544-3_utt1_intention,544-3,1,agent_1: are you hiking alone?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
544-3_utt2_intention,544-3,2,agent_2: no i will have my husband and my dog with me,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['No-Intention'],"[0, 0, 0, 0, 1, 0, 0, 0, 0]","{""intents"":[""No-Intention""]}"
544-4_utt1_intention,544-4,1,agent_1: oh nice well how about you give me 3 water and I give you 3 food and we figure out the wood make a suggestion,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
544-4_utt2_intention,544-4,2,agent_2: ill take one you get twoa/,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
544-5_utt1_intention,544-5,1,agent_1: that sounds perfect to me.,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
545-0_utt1_intention,545-0,1,agent_1: hy thats my offer,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['No-Intention'],"[0, 0, 0, 0, 1, 0, 0, 0, 0]","{""intents"":[""No-Intention""]}"
545-0_utt2_intention,545-0,2,"agent_2: Hi there.. I'm sorry, I didn't see your offer as it doesn't show it for 10 messages, I believe.  So, here's the situation.. I think I can get by with less firewood as I'm a Floridian and prefer it cooler anyway.. also the food is not a huge thing for me as we can catch / improvise around the campsite - but I'm definitely interested in as much water as possible.. both for cooking and cleaning purposes, as well as drinking, of course.  🙂","Build-Rapport,Describe-Need,No-Need","[1, 0, 1, 0, 0, 1, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Discover-Preference']","[1, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Discover-Preference""]}"
545-1_utt1_intention,545-1,1,agent_1: okay so what do you suggest,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['No-Intention'],"[0, 0, 0, 0, 1, 0, 0, 0, 0]","{""intents"":[""No-Intention""]}"
545-1_utt2_intention,545-1,2,"agent_2: Well, I recognize you're gonna need water too.. so I'd love to take 2 of them, giving you one and I'm totally ok with going 1 on the firewood and one on the food.. that way we all ensure we have enough.. you're making out a bit better in quantity that way but I think its best for both of us 🙂",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
545-2_utt1_intention,545-2,1,agent_1: i botttle of water for a can of food and 2 firewoods,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
545-2_utt2_intention,545-2,2,"agent_2: Yeah, sorry, that's not going to work out for me.  I'm going to need at least 2 bottles of water, 1 food packet, and one firewood.. again, this does leave you with two each on the food and the firewood, which are both very important things for this camping trip!",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need']","[0, 1, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need""]}"
545-3_utt1_intention,545-3,1,agent_1: but thats the only offer im willing to give,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Undermine-Requirements'],"[0, 0, 0, 0, 0, 0, 0, 0, 1]","{""intents"":[""Undermine-Requirements""]}"
545-3_utt2_intention,545-3,2,agent_2: Well then unfortunately I think we're gonna have to walk away from this and neither of us gets anything we could both use.. that's unfortunate and I'm sorry to see it end in such a less than magnanimous fashion ☹️,Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",['Show-Empathy'],"[0, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Show-Empathy""]}"
545-4_utt1_intention,545-4,1,agent_1: you need water and i need food so unless we do 1 food  to 1water is tht okay,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
545-4_utt2_intention,545-4,2,"agent_2: I'll tell you what I'm willing to do.. I can't really budge on the water.. BUT.. I could do something where I take 2 water, and only one firewood, but two food.. does that work for you?",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
545-5_utt1_intention,545-5,1,agent_1: so if i were to  give you water what would i get ?,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
545-5_utt2_intention,545-5,2,"agent_2: You'd be getting 1 water, 2 firewood, and 1 food",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
545-6_utt1_intention,545-6,1,agent_1: how much food are you willing to offer for water,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
545-6_utt2_intention,545-6,2,"agent_2: We can go back to my original offer which was honestly more generous.. I get 2 Water, 1 Firewood, 1 food.. you get 1 water, 2 firewood, 2 food.. its honestly a better deal for you 🙂",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
545-7_utt1_intention,545-7,1,agent_1: no its not i give you i water i get 1 food and 1 firewood,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Callout-Fairness'],"[0, 1, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness""]}"
545-7_utt2_intention,545-7,2,"agent_2: We only have 3 of each to divide up.. so yes, you're going to have to give me one more on an item.. but in exchange I'm giving you 1 more on two different items.  I'm getting 4 items in total, you're getting 5.. - You're essentially netting 11% more 'items' than I am in this deal. ",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
545-8_utt1_intention,545-8,1,agent_1: thats the point as you need water so badly,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need']","[0, 1, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need""]}"
545-8_utt2_intention,545-8,2,agent_2: Correct.. I do.. but if you're not willing to budge on this where you're still netting more overall value I understand - I'm bummed but I understand.,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Show-Empathy'],"[0, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Show-Empathy""]}"
545-9_utt1_intention,545-9,1,agent_1: im contented with  what i have but im willing to trade as yu need more water so i need t make a profit,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Describe-Need', 'Undermine-Requirements']","[0, 0, 1, 0, 0, 0, 0, 0, 1]","{""intents"":[""Describe-Need"",""Undermine-Requirements""]}"
545-9_utt2_intention,545-9,2,"agent_2: That's unfortunate then as instead of making a tiny bit less of a profit now you're not going to make any because you would rather give up the deal.  Also, if you do the math, you'll see that I'm actually benefiting you here - I understand, though.  I can put through the offer and hope you change your mind so we both benefit.","Callout-Fairness,Promote-Coordination","[0, 1, 0, 0, 0, 0, 1, 0, 0]","['Callout-Fairness', 'Show-Empathy', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 1, 0]","{""intents"":[""Callout-Fairness"",""Show-Empathy"",""Promote-Coordination""]}"
545-10_utt1_intention,545-10,1,agent_1: im fine with that,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['No-Intention'],"[0, 0, 0, 0, 1, 0, 0, 0, 0]","{""intents"":[""No-Intention""]}"
546-0_utt1_intention,546-0,1,agent_2: Hey there fellow camper! How's it going? ,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
546-0_utt2_intention,546-0,2,agent_1: Hey camper buddy! all goes well. and you?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
546-1_utt1_intention,546-1,1,agent_2: All is good. Could you tell me about your package preferences?,Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
546-1_utt2_intention,546-1,2,agent_1: I need water and firewood. What about you?,Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
546-2_utt1_intention,546-2,1,agent_2: Ahh I need water and food... I'd be willing to give you all 3 firewood and 1 water for 2 water and 3 food. What do you think about that?,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
546-2_utt2_intention,546-2,2,agent_1: deal,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
546-3_utt1_intention,546-3,1,agent_2: Awesome! 🙂 What else will you do on your trip?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
546-3_utt2_intention,546-3,2,agent_1: i hunt hehe,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['No-Intention'],"[0, 0, 0, 0, 1, 0, 0, 0, 0]","{""intents"":[""No-Intention""]}"
546-4_utt1_intention,546-4,1,agent_2: Nice. We will do some fishing and hiking.,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
546-4_utt2_intention,546-4,2,agent_1: i hear the fishing is great around here,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
547-0_utt1_intention,547-0,1,agent_2: hello,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
547-0_utt2_intention,547-0,2,"agent_1: Hey, how are you?",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
547-1_utt1_intention,547-1,1,agent_2: I am doing good. Thanks. Which item do you need the most?,"Build-Rapport,Promote-Coordination","[1, 0, 0, 0, 0, 0, 1, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
547-1_utt2_intention,547-1,2,"agent_1: I was thinking firewood, because the most fun I have camping is roasting marshmellows and hanging out around there. How about you?","Describe-Need,Discover-Preference","[0, 0, 1, 1, 0, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
547-2_utt1_intention,547-2,1,agent_2: Oh hmm. I really need extra firewood because I forgot to bring a sleeping bag. I will be freezing to death at night. ☹️,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
547-2_utt2_intention,547-2,2,"agent_1: Okay, well tell me what you need the least of, if you don't mind.",Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
547-3_utt1_intention,547-3,1,agent_2: You can have all of the water if you let me have all of the firewood.,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
547-3_utt2_intention,547-3,2,"agent_1: hmm, here's what I'm willing to do. I will take all the water, one firewood and one food.",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
547-4_utt1_intention,547-4,1,agent_2: That doesn't sound fair to me.,Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",['Callout-Fairness'],"[0, 1, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness""]}"
547-4_utt2_intention,547-4,2,"agent_1: Ok, what would you counter offer with?",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
547-5_utt1_intention,547-5,1,agent_2: I would like all 3 packages of firewood and 1 package of food. You can have the rest.,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
547-5_utt2_intention,547-5,2,"agent_1: Well, I would like at least one firewood, it is the thing I most need.",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
547-6_utt1_intention,547-6,1,"agent_2: But you need firewood for leisure, whereas I need firewood for survival.",Undermine-Requirements,"[0, 0, 0, 0, 0, 0, 0, 0, 1]","['Callout-Fairness', 'Describe-Need']","[0, 1, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need""]}"
547-6_utt2_intention,547-6,2,"agent_1: Well it will keep us warm at night, too. I am very keen on at least one firewood for myself. ",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
